"","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982"
"20",0.00106143637728366,0.00112436754325692,0.000834651532984979,0.00104045844138126,0.00113835170870189,0.000959539421077883,0.00109839643116108,0.00125621047171853,0.00124422546964515,0.00117331126628669,0.00131613332620469,0.00124722173363821,0.00110538872003782,0.00103046879333703,0.000830654862904463,0.000842644825206176,0.000755714339979488,0.000820663117790147,0.000626803497103658,0.000792685700119902,0.000729733647218765,0.000792685700119902
"21",0.00109040518397214,0.000962536538656637,0.000956542294512076,0.00107941711475803,0.00101948006516676,0.0010134861625156,0.00119928043174096,0.00139402766570317,0.00143197399063571,0.00141000524130226,0.0014579364353704,0.00124322671298452,0.00106643105903001,0.000970528808263588,0.000851637202551713,0.000758712068769902,0.000787689650277791,0.000838648187085518,0.000864626049233706,0.000854634643689823,0.000857632075839465,0.000858631217891915
"22",0.000983516110073844,0.00109539972095292,0.00118429830325532,0.00117331126628669,0.00127019279248038,0.00123623538841227,0.00142098967634012,0.00158873695412147,0.00150886081008838,0.00146392767297954,0.00126120418016232,0.00108740844980331,0.00105244588724037,0.000910585228428451,0.000908587047187053,0.000768704433145456,0.000870620844622167,0.000850638053508232,0.000853635497642507,0.000758712068769902,0.000808672891815261,0.000772701350927866
"23",0.001277183879501,0.0010724246441784,0.00123224032384035,0.001286172348094,0.00144395674125444,0.00142198825535631,0.00157376066347751,0.00157775436293047,0.00168757484304505,0.00141699535029664,0.00109739752875671,0.000985514141528226,0.000942555585041653,0.000992507220165188,0.000847640600385437,0.000901593381384995,0.000842644825206176,0.000798680926969676,0.000839647348113792,0.000885607675799621,0.000764707499381487,0.000718741612390346
"24",0.00109539972095292,0.00115533221797801,0.00119628402401163,0.00144695240645772,0.00151884567728526,0.00172750657056974,0.00171852207101892,0.00162867263180508,0.00142698113546927,0.00123024278556548,0.00116432178256166,0.00116032643050709,0.000998501248626311,0.000838648187085518,0.000926570534557233,0.000851637202551713,0.000832653199942224,0.000756713583908491,0.000792685700119902,0.000820663117790147,0.000739726301268531,0.000724737282735009
"25",0.00132212541403861,0.00126220291885674,0.00136107310921263,0.00147690856457078,0.00155179503115831,0.00163566121129855,0.0016386563018325,0.00155978258968875,0.00136007446932363,0.00114734142602146,0.00116032643050709,0.00105244588724037,0.000868622583487475,0.00092856867984821,0.000811670461792512,0.00091358249280079,0.000763708263443365,0.000748719604508112,0.000771702122980529,0.000688762721242532,0.000643792698751002,0.000616809714203168
"26",0.0012542129813542,0.00141300100828714,0.00139602487662368,0.00183830875594453,0.00172950311505392,0.00195109475597079,0.00165862334262562,0.00142598256144241,0.00137006082330562,0.00132711879312137,0.0011063876144554,0.00106043743793917,0.000941556526875841,0.000883609444625475,0.000903591576607374,0.000782693575465205,0.00072573655762958,0.000829655692887452,0.000751717354274793,0.000754715095051618,0.000636797180098139,0.000631800351089056
"27",0.0014998743443046,0.00150286984187891,0.00168258326489096,0.00179139401526531,0.00185328108179663,0.00180437065330007,0.00168857315568345,0.00148289968843118,0.00138504016716416,0.00122724647066701,0.000907587955068399,0.000945552753547572,0.000897596978956449,0.000978521013963665,0.000802677724893455,0.000849638903466027,0.00072773510442199,0.000702752982326712,0.000620807239352181,0.000698755784853194,0.000690761341956354,0.000516866390038175
"28",0.0015917321853144,0.00171253235976768,0.00188721752304948,0.00187823445960797,0.00193612389594483,0.00170354772556396,0.00170654261260883,0.00167160170517362,0.00131413595560919,0.00126719659735728,0.00111837426959616,0.000961537500462278,0.00089659787585268,0.00084164566717412,0.00087161997369147,0.000806674506836491,0.000771702122980529,0.000739726301268531,0.000626803497103658,0.000612812173068954,0.000626803497103658,0.000525861698373328
"29",0.00183830875594453,0.001839306917982,0.00206586389673078,0.00192714127224292,0.00192714127224292,0.00173249792429963,0.0018073652381421,0.00152683349920661,0.00126719659735728,0.00112137091091897,0.00106243531562974,0.00106243531562974,0.00090958613830707,0.000870620844622167,0.000766705968261172,0.00086062949900068,0.000632799718888972,0.000608814615949443,0.000655784902551963,0.000638795904708446,0.00057783300626119,0.000462892840307469
"30",0.00193612389594483,0.00222651854508151,0.00223849176997175,0.00193612389594483,0.00217662856318041,0.00196506735625512,0.00201895984108059,0.00140401368038953,0.00119628402401163,0.00116631945259941,0.00100949020744524,0.000937560284226698,0.000949548964241985,0.000950548014419144,0.00077769747568196,0.00071974089327842,0.000657783589199153,0.000644792054562404,0.000626803497103658,0.000561842122363616,0.000491878997766549,0.000488880468725397
"31",0.00221654074804005,0.00240410665763753,0.00219458924371578,0.00225345809926403,0.00212773396332905,0.00210578050734526,0.0015627779076762,0.001346093406091,0.00119428641386771,0.00104944903925439,0.00106343425297742,0.00100849121618144,0.000972526865679847,0.000815667207779226,0.00072773510442199,0.000789688073211082,0.000685764782679541,0.000594823040145557,0.000548849340855935,0.000546850436405643,0.000548849340855935,0.000488880468725397
"32",0.00232529335853067,0.00218461112773183,0.00224048729350034,0.00226543100124459,0.00222751631930398,0.00160870499248105,0.00144195962612975,0.00117730656643237,0.00122225259253966,0.00114034943064981,0.00104745113560494,0.00106143637728366,0.000929567750995787,0.000894599666649174,0.000791686492149109,0.000712745906084481,0.000640794625322584,0.000629801612492065,0.000504872519688779,0.000539854239355374,0.000576833583511157,0.000404918004104169
"33",0.00226343552754729,0.0023492372969388,0.0024440097540659,0.00234724199066097,0.00173649098933027,0.00150985930129787,0.00136806356049284,0.00127119152219189,0.00120826960102618,0.00113135965043785,0.00113135965043785,0.000901593381384995,0.00100949020744524,0.00080467611786256,0.000661780950505383,0.000688762721242532,0.000590825411091023,0.000608814615949443,0.000505872014380362,0.000530859056920388,0.000485881930690842,0.000496876526183244
"34",0.00231731191817492,0.00262754346656973,0.00217563073812618,0.00190119101674756,0.001623680759383,0.0015458043203582,0.00134509475123242,0.00134110012181826,0.00121925625368525,0.00120227683048646,0.00108041603513301,0.000932564958446885,0.000773700577876362,0.000797681724991728,0.000733730720825457,0.000658782931024227,0.000611812785287702,0.000638795904708446,0.00058382952177964,0.00056683930105815,0.000558843803157018,0.000530859056920388
"35",0.00260061400057126,0.00263751715859208,0.00185827180721929,0.00147890560984871,0.00155379192677693,0.00137904845656497,0.00137505396287354,0.001346093406091,0.00133810413927875,0.00109040518397214,0.00104145740069424,0.000933564025600045,0.000877614727134788,0.000823660651811454,0.000786690437312917,0.000657783589199153,0.00059682184867817,0.000647790116002415,0.000621806618141758,0.000564840432577797,0.00055184769003755,0.000575834159761988
"36",0.00245398527908464,0.00188222694222043,0.00167160170517362,0.00152583502495844,0.00163566121129855,0.00150386833907485,0.00135408260903238,0.0013001542496606,0.00125621047171853,0.0012502179886481,0.00103246673093347,0.000976522968529873,0.000862627776114607,0.000768704433145456,0.000706750163817091,0.000709748039445997,0.000663779625164445,0.000592824227616512,0.000560842683627243,0.00062380537272371,0.000554846030226612,0.000591824819853323
"37",0.00192813934553156,0.00167759166179992,0.00176144728421896,0.00167060337557802,0.00161269855226832,0.00152184111798865,0.00138803600899176,0.0013001542496606,0.00116931595016915,0.00114734142602146,0.00107342357154208,0.00103146776263448,0.000890603236258247,0.000821662296796017,0.000721739452057807,0.000704751575069788,0.00066577829582749,0.000548849340855935,0.000632799718888972,0.000670774955002597,0.000657783589199153,0.000661780950505383
"38",0.00194909865426277,0.00178939759445417,0.0017384875158612,0.00164564481149773,0.00161469532617645,0.00141999109632606,0.00162967100329681,0.00136606629368826,0.00120527322024819,0.00111437873385588,0.00106942785609699,0.00092856867984821,0.000854634643689823,0.000861628638056997,0.000796682522014977,0.000638795904708446,0.000611812785287702,0.000716743047617429,0.000627802869898852,0.00070575086994291,0.000645791409374772,0.000674772264360778
"39",0.00183032342374385,0.0019031872141785,0.0018952024005231,0.00163066937379099,0.00179139401526531,0.00158873695412147,0.00163665957580741,0.00135907582843666,0.00130115294942992,0.00115033798049223,0.00112037203147636,0.000982517092848865,0.000851637202551713,0.000813668836783429,0.000714744478848812,0.000685764782679541,0.000750718105351441,0.000668776294329547,0.000802677724893455,0.000715743763732584,0.000737727778449752,0.000773700577876362
"40",0.00190418531139824,0.00204490703764697,0.00193013548911751,0.00175246308987018,0.00187524008717818,0.00163665957580741,0.00162967100329681,0.00147591004043514,0.00127918132395267,0.00113535511829281,0.00108141495450961,0.0010154841340599,0.00101848108388776,0.000882610327540391,0.000776698252728815,0.000791686492149109,0.000785691223349224,0.000760710549635864,0.000823660651811454,0.000870620844622167,0.000967531714650109,0.000740486238521855
"41",0.00199072972109856,0.00194421057276872,0.00192102740641214,0.00182215285199676,0.00175964800421005,0.00162043093587924,0.00155402974425125,0.00149423194803205,0.00136347006404725,0.0012862900199172,0.00120865520917703,0.00113368539108524,0.00103640172894496,0.000965626015944698,0.000953305749625154,0.000935952874608087,0.000943167412355348,0.000891908492844287,0.000765706734320655,0.000731150619222721,0.000716668242494715,0.000707270779638683
"42",0.00205174090481512,0.00201805101595424,0.00194652238619485,0.00189621894786889,0.00177437669528155,0.00168742243064145,0.00159117544011595,0.0015366727996349,0.00140047523166523,0.00132861821444029,0.00126240858928668,0.0011550772277767,0.00107234437989745,0.00102059511524214,0.000975982448047375,0.000977952051824831,0.000978753750024473,0.000916248768195837,0.000791482927807146,0.000756090671712033,0.000741434835231534,0.000732029032482634
"43",0.00217044081117993,0.00208990240916145,0.00206752709163081,0.00195867152845966,0.00188984970960143,0.00177046903203172,0.00167796400362259,0.00162020534641432,0.00148544881953669,0.00142400895442872,0.00132352317351928,0.00122967944680185,0.00116385397861098,0.00107590354576412,0.00104898819138382,0.001044619121856,0.00103662592118503,0.00097691913216088,0.000844878173181871,0.000808039292806061,0.000793299812248747,0.000784148582129209
"44",0.00230380013667691,0.00226903779994349,0.00218158055355308,0.00212373520138668,0.00201809824292435,0.00189613180090781,0.00179358815692325,0.00173907250368506,0.0016097776159062,0.00150899598563859,0.00142007885225632,0.00134450447662593,0.00123734237630612,0.00116379533018728,0.0011277696487041,0.00111237283974079,0.00110887024474024,0.00104467807940749,0.00090320063662167,0.00086354994707032,0.000847533430083369,0.000837495084622348
"45",0.00243003541556302,0.00232051052592122,0.00229510969251329,0.00219770625726388,0.0020936338616161,0.00196200318616116,0.00186325237791299,0.00182488813011899,0.00164877678304129,0.00156509803504356,0.00150288408219092,0.0013810131702751,0.00129405123285953,0.00120918155615839,0.00115937550529409,0.00114842061647423,0.00114392869873672,0.00107688352969467,0.000930334222869065,0.000888812261805002,0.000871659899143589,0.000860676822910202
"46",0.00259876770874814,0.00255879845318107,0.00248852557598405,0.00239136721672907,0.00227384743787825,0.00214130202432344,0.00205545458004658,0.00196392771880013,0.00179977324565893,0.00174456775662653,0.00162377942886168,0.00152140553874524,0.0014159852592309,0.00130938882116954,0.00126216287718524,0.00125007798478589,0.001245029958955,0.00117191334509024,0.00101230923482588,0.000967007092904341,0.000948225525159921,0.000936158786148689
"47",0.00274947611343292,0.00265838610002683,0.00259247131498714,0.0024840820745844,0.00237228162421246,0.00225890527304743,0.00211116287142052,0.00204523460856005,0.00191643421494555,0.00179745349677196,0.00170654224956118,0.00158743649101512,0.0014602251931761,0.00135661455285034,0.00130656049092591,0.00129293657656198,0.00128660684201613,0.00121000725135101,0.0010443177414304,0.000996724827338395,0.00097652468963644,0.000963267757666076
"48",0.00298138711699639,0.00289837320517392,0.00282569243585352,0.00272511960988521,0.00263237723840961,0.00244645629970247,0.00232490731829062,0.00230056847575838,0.00208789741594266,0.00200019512054757,0.00188616394806402,0.00173810155406718,0.00161040388059457,0.00149793933812263,0.00144440469217049,0.00143105850163348,0.00142576075516364,0.00134249006657906,0.00116005949019825,0.0011085227138875,0.00108736065617727,0.00107388633370912
"49",0.00318710887600303,0.00309377944332292,0.00303126196491378,0.00295394524388813,0.00278689713634527,0.0026268011718201,0.0025469447349786,0.00244578496333165,0.00226217957132455,0.00215314715231023,0.00201063949223111,0.00186298831548669,0.00172636996391499,0.0016060428878894,0.0015488691643469,0.00153477788448076,0.00152931509796267,0.00144020664186258,0.00124468362437372,0.00118955966528536,0.00116701835779962,0.00115272233045275
"50",0.00336354883055647,0.00327533479758857,0.00324430856089858,0.00307394765356475,0.00293576868841225,0.00283100717044469,0.00265452118431922,0.00259824451275189,0.00238532099972596,0.00224097228776499,0.00209942409031161,0.00194132857973354,0.00179533503111792,0.00166682969243394,0.00160424493765988,0.00158643748068037,0.00157759607598526,0.00148267372858142,0.00127879889450694,0.00121969445445807,0.0011941636146186,0.00117715085136739
"51",0.00362886870825678,0.00357770064241454,0.00344778752321267,0.00332340758611114,0.00324976413505223,0.00302501609041486,0.00290152385572338,0.00281851103920014,0.00255886620816334,0.00242080284420297,0.00226915750713243,0.00209944921935279,0.00194264532313821,0.00180459873694794,0.00173780222053474,0.00171946001811311,0.00171081963887062,0.00160877342913534,0.00138833566246436,0.00132490137685266,0.00129788434187347,0.00128009965571998
"52",0.00392789284950345,0.00377524433277277,0.00369897980405343,0.00364484325429636,0.00344824454968206,0.00327956593033576,0.00312351497882007,0.00300358536978882,0.00274583240706661,0.00259983919578304,0.00243900449649141,0.00225847132831051,0.00209152867063039,0.00194451723619648,0.0018740931666156,0.0018558453483827,0.00184804540437149,0.00173925657437998,0.00150219307796952,0.0014347445811603,0.00140665035753974,0.00138852248003207
"53",0.00424267804867534,0.00414040828577132,0.00414038558525872,0.00395675461532284,0.00381842271127803,0.00360789631556542,0.00340387453288133,0.00329388096786032,0.0030133113428297,0.0028550664761294,0.00268029417675763,0.00248361941806367,0.00230162545934004,0.00214132510609334,0.00206519146127735,0.00204648288059392,0.00203927563761509,0.00192055256483709,0.00165993282905613,0.00158649147803735,0.00155649172133539,0.00153748486742896
"54",0.00435224484383472,0.00435454780405403,0.00419964931296264,0.00409170719791541,0.00391633600724284,0.00364373636768879,0.00344333423748563,0.00332013950573165,0.00302646190441936,0.00285725982742079,0.00267274800108193,0.00246775663137294,0.00227873269741801,0.00211243116746738,0.00203002582920062,0.00200442946577961,0.00199021519951403,0.00186763096909519,0.00160840346897073,0.00153173224276468,0.00149738263793522,0.0014737972614583
"55",0.00493581253215919,0.00475487955096003,0.00470421850842708,0.00454673584406823,0.00430542347971218,0.00404248418909957,0.00382726025009025,0.00369718214347761,0.00337644610400035,0.00319360732371084,0.00299293656866585,0.00276853649198637,0.0025612353469412,0.00237873681279504,0.00229018690404412,0.00226550039590983,0.00225360136842731,0.00211872698918817,0.00182805800464623,0.00174414905829929,0.00170819750648291,0.0016844079340222
"56",0.00510287594142174,0.00502707652788084,0.00493248695048933,0.0047026361581544,0.00447508060357352,0.00419641441346411,0.00396791675595875,0.00382815170219682,0.00349158957069285,0.00329828959598585,0.0030870858049126,0.00285197292406049,0.00263504692184659,0.00244415482057972,0.00235015256909884,0.00232183678523288,0.00230667801997743,0.00216584712954287,0.00186632092474566,0.00177837135988889,0.00173947906537398,0.00171305221295953
"57",0.00558112182241806,0.00545154125290361,0.00527995002998482,0.00506914663936627,0.00482401635026598,0.00452378110763055,0.00427760047850383,0.00412705025284269,0.003764350906735,0.00355606395153301,0.00332846235738379,0.00307506944092782,0.00284126771104676,0.00263552019176158,0.00253422912714518,0.00250375930360366,0.00248747491322029,0.00233567556825957,0.00201273564007965,0.00191793972800127,0.0018760437324699,0.00184758910055041
"58",0.00598175546227786,0.00576389889634791,0.00561911474151615,0.00539269818977068,0.00512995599196396,0.00480884490075698,0.00454540866399128,0.00438373872799463,0.00399696200600126,0.0037743517198057,0.0035314215284308,0.0032613262149075,0.00301220531991599,0.0027930033570757,0.00268461676295784,0.00265130309884118,0.00263302941367692,0.00247139080075241,0.00212887259043924,0.002027818194215,0.00198274778654125,0.00195191180317994
"59",0.00623708854656257,0.00604722500970262,0.00588964183845929,0.00564688681803634,0.00536659540668494,0.0050258403477431,0.0047459467497235,0.00457272962432208,0.00416527622093287,0.00392950134995521,0.00367304289470947,0.00338884863250657,0.00312696987699063,0.00289661936588956,0.00278151975979795,0.002744343630413,0.00272278878932595,0.00255317053718908,0.00219719911328734,0.00209087622679753,0.00204242415076474,0.00200871210963803
"60",0.00664506830151566,0.0064389844732558,0.00626748553708145,0.00600562040480665,0.00570416968880288,0.00533885098293292,0.00503856179158068,0.00485179423511856,0.00441689232042012,0.00416441742716491,0.00389033340461279,0.0035872139890284,0.00330805516493361,0.00306255532234918,0.00293911545051893,0.00289810415127462,0.00287362607933994,0.00269301447507066,0.00231618362424323,0.00220279256586895,0.00215046424249648,0.00211370714907068
"61",0.00723004769156806,0.00701055602860329,0.00682843518164222,0.00654757260684173,0.00622315103857122,0.00582857695955944,0.00550448841976533,0.00530403249744802,0.00483191377202181,0.00455881070073325,0.00426166781545376,0.00393229616786629,0.00362875320816903,0.00336173719874454,0.00322841276536635,0.00318549738884713,0.00316070547590854,0.00296405591868264,0.00255105021319876,0.0024277960955174,0.00237171275220986,0.00233273605444541
"62",0.00750931560916616,0.00727362101347631,0.00707714346945011,0.00677885596819675,0.00643614600939698,0.00602168305370294,0.00568082550343871,0.00546812964540352,0.00497612875677685,0.00468988644505982,0.00437954215361785,0.00403676741270176,0.00372120015143169,0.00344371424929608,0.00330361438982181,0.00325622188885017,0.00322743204723583,0.00302340653114969,0.0025993636081481,0.00247113680038326,0.00241147584999226,0.00236931385090948
"63",0.00794582362700318,0.00769238285533734,0.00748065000723597,0.00716159999820465,0.00679598367422501,0.00635503428534813,0.00599216880976266,0.00576477525895525,0.00524335651152083,0.00493914533543377,0.00460988502946812,0.00424685376650168,0.00391280691472452,0.00361912683352108,0.00347005037807654,0.00341844910369463,0.00338641920846436,0.00317066597855892,0.00272454238163041,0.0025887656947988,0.00252491966024058,0.00247945219429365
"64",0.00842350523630794,0.00814998544054597,0.00792093927763629,0.00757861974214778,0.00718746242547093,0.00671715230146256,0.00632986274655115,0.00608602658559958,0.00553229750820698,0.0052082269343744,0.00485814363882783,0.00447290863573508,0.00411863369752929,0.00380723808699075,0.00364822654010307,0.00359181372375133,0.00355601715337734,0.00332746908394055,0.00285758987856358,0.00271355416429356,0.00264503821631157,0.00259584381436178
"65",0.00881898979946574,0.00852196127508046,0.00827209572121802,0.00790471208782176,0.0074873622344405,0.00698869748124791,0.00657751958764216,0.00631621795865051,0.00573438067229283,0.00539171023350489,0.00502299393874446,0.00461889444755343,0.00424772561688565,0.0039216435622409,0.00375312945216561,0.00369044308220396,0.00364906301490096,0.00341024339434122,0.00292500212564839,0.00277407294449547,0.00270062324347469,0.00264705615322402
"66",0.00941851567756649,0.00909984177105563,0.0088316078398358,0.00843804682015494,0.00799129333386667,0.00745792445161765,0.00701804392931997,0.00673815537586932,0.00611652908030815,0.00575011027266725,0.00535603907944658,0.00492437428114479,0.00452794248171632,0.00417968274493493,0.00399942192865536,0.00393196053224786,0.00388721581577577,0.0036322197035882,0.00311491230128897,0.00295369517387532,0.00287500667274645,0.00281750558140123
"67",0.00994468865347605,0.00960398658128991,0.009316778860994,0.00889769843065601,0.0084229283978606,0.00785733409162496,0.00739066188036286,0.00709277786907985,0.00643564817692035,0.00604745063748301,0.00563052690482268,0.00517446950598611,0.00475581202382292,0.00438808968016727,0.00419697053207176,0.00412432735211309,0.00407556346232711,0.00380652188562727,0.0032629612632258,0.00309270068161046,0.003008959392773,0.00294745565098941
"68",0.0102193570336974,0.00984960172705486,0.00953601814861799,0.00908894496277004,0.0085868379210608,0.00799428555944494,0.00750449050117544,0.00718764743488558,0.0065087239077742,0.00610390694620247,0.00567174015182726,0.00520193006506478,0.00477149328080222,0.00439375366824783,0.00419398050042636,0.0041131428410099,0.00405637836724362,0.00378101931850695,0.00323460680224469,0.00305968610348094,0.00297087791876767,0.00290432524259243
