,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982
91,0.135723525517487,0.13471661932569,0.133716647379011,0.132723569854488,0.131737347039678,0.130757939334282,0.129785307251723,0.128819411420699,0.127860212586691,0.126907671613438,0.125961749484377,0.125022407304049,0.124089606299464,0.123163307821438,0.122243473345894,0.121330064475128,0.120423042939042,0.11952237059635,0.11862800943574,0.117739921577009,0.116858069272177,0.115982414906552
92,0.152597253225486,0.151562601385356,0.150534393141443,0.14951259610044,0.148497177926313,0.147488106341811,0.146485349129958,0.145488874135504,0.14449864926637,0.143514642495048,0.142536821859981,0.141565155466929,0.140599611490289,0.139640158174404,0.138686763834847,0.137739396859672,0.136798025710647,0.13586261892446,0.134933145113902,0.134009572969027,0.133091871258284,0.132180008829632
93,0.175680242931173,0.174720613541645,0.173765726713286,0.172815564454734,0.171870108782803,0.170929341723238,0.169993245311486,0.169061801593441,0.168134992626182,0.16721280047871,0.166295207232669,0.165382194983063,0.164473745838956,0.163569841924172,0.162670465377982,0.161775598355786,0.160885223029778,0.15999932158961,0.159117876243048,0.158240869216614,0.157368282756218,0.156500099127797
94,0.19242346607754,0.19144173225876,0.190464479418791,0.189491692483703,0.18852335637471,0.187559456008862,0.186599976299724,0.185644902158055,0.18469421849248,0.183747910210147,0.182805962217388,0.181868359420369,0.180935086725726,0.180006129041207,0.179081471276301,0.178161098342858,0.177244995155707,0.176333146633265,0.17542553769814,0.174522153277726,0.173622978304796,0.172727997718083
95,0.204767875184534,0.203681015509912,0.202599273598476,0.201522632254962,0.200451074267538,0.199384582408779,0.198323139436636,0.197266728095393,0.196215331116613,0.195168931220085,0.194127511114742,0.193091053499596,0.192059541064637,0.191032956491745,0.190011282455579,0.188994501624462,0.187982596661257,0.186975550224233,0.185973344967922,0.184975963543969,0.183983388601969,0.182995602790298
96,0.237244851845805,0.236371200615833,0.235500336783311,0.23463225461863,0.233766948380166,0.2329044123145,0.232044640656635,0.231187627630212,0.230333367447722,0.229481854310729,0.228633082410071,0.22778704592608,0.226943739028789,0.22610315587814,0.225265290624198,0.224430137407349,0.223597690358513,0.222767943599344,0.221940891242439,0.221116527391535,0.220294846141709,0.219475841579583
97,0.277314258695774,0.276737637123249,0.276162022317957,0.275587413321254,0.275013809171981,0.274441208906483,0.273869611558625,0.273299016159808,0.272729421738988,0.272160827322691,0.271593231935032,0.271026634597727,0.270461034330117,0.26989643014918,0.269332821069548,0.268770206103525,0.268208584261102,0.267647954549977,0.267088315975566,0.266529667541026,0.265972008247267,0.265415337092969
98,0.335972335717208,0.336151080980808,0.336329902120376,0.33650879914767,0.336687772074425,0.336866820912357,0.337045945673159,0.337225146368504,0.337404423010043,0.337583775609407,0.337763204178205,0.337942708728025,0.338122289270433,0.338301945816975,0.338481678379175,0.338661486968536,0.338841371596538,0.339021332274643,0.339201369014289,0.339381481826892,0.33956167072385,0.339741935716535
99,0.339955552863748,0.339792283905228,0.339629077316739,0.339465933089865,0.339302851216173,0.339139831687221,0.338976874494547,0.338813979629677,0.338651147084123,0.338488376849381,0.338325668916934,0.338163023278252,0.338000439924787,0.337837918847979,0.337675460039255,0.337513063490024,0.337350729191685,0.337188457135618,0.337026247313194,0.336864099715766,0.336702014334674,0.336539991161243
100,0.304673035045519,0.303297400295126,0.301926870531531,0.300561436796594,0.299201090054087,0.29784582119066,0.296495621016809,0.295150480267831,0.29381038960479,0.292475339615463,0.2911453208153,0.289820323648361,0.28850033848827,0.287185355639145,0.285875365336545,0.284570357748394,0.283270322975912,0.281975251054546,0.280685131954882,0.279399955583569,0.278119711784229,0.276844390338369
101,0.398821227325696,0.398991500555397,0.39916182835903,0.399332210738613,0.399502647696149,0.399673139233627,0.399843685353023,0.400014286056295,0.400184941345392,0.400355651222244,0.400526415688769,0.400697234746871,0.40086810839844,0.401039036645349,0.401210019489459,0.401381056932616,0.401552148976653,0.401723295623386,0.401894496874619,0.402065752732139,0.402237063197723,0.402408428273128
102,0.42977839708858,0.430185427431501,0.430592737551084,0.43100032743944,0.431408197088267,0.431816346488842,0.432224775632022,0.432633484508247,0.433042473107535,0.433451741419483,0.433861289433268,0.434271117137644,0.434681224520945,0.435091611571079,0.435502278275532,0.435913224621367,0.43632445059522,0.436735956183306,0.437147741371409,0.43755980614489,0.437972150488685,0.438384774387298
103,0.522380856947616,0.524442945269609,0.526510273153738,0.528582831049178,0.530660609207418,0.532743597681755,0.534831786326802,0.536925164798008,0.539023722551189,0.541127448842079,0.543236332725885,0.545350363056858,0.547469528487884,0.549593817470073,0.551723218252384,0.55385771888124,0.555997307200174,0.55814197084948,0.560291697265885,0.562446473682226,0.564606287127149,0.566771124424823
104,0.601424231148077,0.604386576419251,0.607357176383195,0.610335991800059,0.613322982805082,0.616318108908792,0.6193213289973,0.622332601332689,0.625351883553482,0.628379132675214,0.631414305091082,0.634457356572703,0.637508242270951,0.640566916716894,0.643633333822825,0.646707446883384,0.64978920857678,0.6528785709661,0.655975485500722,0.659079903017821,0.662191773743969,0.665311047296833
105,0.667715237723377,0.671498644914475,0.675292623639181,0.679097080831677,0.682911922153298,0.68673705199847,0.690572373500952,0.694417788540397,0.698273197749198,0.70213850051965,0.70601359501144,0.709898378159393,0.713792745681581,0.717696592087707,0.721609810687781,0.725532293601155,0.729463931765795,0.733404614947924,0.737354231751907,0.741312669630482,0.745279814895281,0.749255552727638
106,0.935616924786606,0.943356897211674,0.951103684132147,0.958856358389094,0.966613989991776,0.974375646562489,0.982140393783805,0.989907295847819,0.997675415906924,1.00544381652564,1.01321156013304,1.02097770947538,1.02874132806826,1.03650148064818,1.04425723362269,1.05200765551892,1.0597518174299,1.06748879345827,1.07521766115693,1.08293750196616,1.09064740164683,1.09834645070914
107,0.553449329012108,0.553740706874423,0.554032179386344,0.554323746516767,0.554615408234517,0.554907164508347,0.555199015306944,0.55549096059892,0.555783000352819,0.556075134537114,0.556367363120207,0.556659686070433,0.55695210335605,0.557244614945252,0.557537220806159,0.557829920906821,0.558122715215218,0.558415603699259,0.558708586326784,0.55900166306556,0.559294833883285,0.559588098747586
108,0.190085483072421,0.187021508838424,0.18400190163921,0.181026180254153,0.178093863427001,0.175204470070201,0.172357519462477,0.169552531439747,0.166789026579465,0.164066526378467,0.161384553424428,0.158742631561016,0.156140286046847,0.153577043708334,0.151052433086552,0.1485659845782,0.146117230570794,0.143705705572181,0.141330946334496,0.13899249197267,0.136689884077601,0.134422666824114
109,1.11090121410991,1.12064983343787,1.13037523739086,1.14007561675544,1.14974918136253,1.1593941613674,1.1690088084973,1.17859139726491,1.18814022614597,1.19765361871938,1.20712992476855,1.21656752134219,1.22596481377366,1.23532023665741,1.24463225478159,1.25389936401576,1.26312009215296,1.27229299970522,1.28141668065215,1.29048976314173,1.29951091014321,1.30847882005162
