"","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982"
"86",0.0270276904484423,0.0260743970674706,0.0251332138390049,0.0240592959528726,0.0226388317864212,0.0215444148328097,0.020608346254051,0.0196641436638959,0.0187775674352238,0.0169921487983441,0.0159609947357993,0.0154600525809331,0.014116614919768,0.013436936279992,0.0128051077404647,0.0117697381193155,0.0114039626018659,0.0102084416937656,0.0107080808914301,0.0108595405725064,0.0108289339452864,0.0107077320728706
"87",0.0300078715016621,0.0289402432714473,0.0278867290160858,0.0266866532149249,0.025103071192974,0.0238819175940547,0.022837012143905,0.0217837591288081,0.0207949923806761,0.0188117580879601,0.0176645543221015,0.0171046953902771,0.0156133679030781,0.0148568907736096,0.0141537837928838,0.0130052219262691,0.0125970368484074,0.0112728496696437,0.0118208186232303,0.0119841989481782,0.0119466161531781,0.0118091421042502
"88",0.0329813222786501,0.0317919328096756,0.0306192263700545,0.0292868479017639,0.0275351381617284,0.0261825221879365,0.0250243871415406,0.0238582659928092,0.0227639015206501,0.0205825510095416,0.0193176539663659,0.0186960097021765,0.0170573694544073,0.0162227798989951,0.0154472716981718,0.0141866181144735,0.013734453805973,0.0122845313030058,0.0128752097267942,0.0130466091234139,0.0129991643186123,0.0128431263423722
"89",0.0361745838173068,0.0348553471725051,0.0335554985206348,0.0320818286128786,0.0301502379139467,0.02865708188413,0.0273779505965693,0.0260911584529866,0.0248838849728579,0.0224899084864743,0.0210989027851731,0.0204113351763304,0.0186145073469025,0.0176962712796824,0.0168432260590092,0.0154621318146812,0.014963007269852,0.0133777503204894,0.0140150873136575,0.0141956782597632,0.0141380961535696,0.0139625021551148
"90",0.0400036195096604,0.0385318852645631,0.0370825543557034,0.0354421583909647,0.033297136940701,0.0316375769472286,0.0302153261403274,0.0287855687144799,0.0274444630398184,0.0247958695147783,0.0232544796561814,0.022489161874855,0.0205025794632878,0.0194847045782268,0.0185392617764947,0.0170134203262316,0.0164587272515345,0.0147100974068585,0.0154057686320476,0.0155990737795275,0.0155306165297135,0.0153326110830826
"91",0.0423637564524428,0.0407609122503353,0.0391851704956932,0.03741112109519,0.0351087942772635,0.0333227395867514,0.0317901980151535,0.0302530540250643,0.0288122788175162,0.0260034322351911,0.0243605125036871,0.0235332293397656,0.0214311374910203,0.0203450614642438,0.019336865635143,0.0177261220948389,0.0171295839591082,0.015293066507821,0.0159989271882539,0.0161820956861315,0.0160935966032877,0.0158711719355693
"92",0.0450888382097033,0.0433517415343862,0.0416459204612791,0.0397319169040234,0.0372599940915431,0.0353391123723017,0.0336896300443591,0.0320376241999325,0.0304899533405481,0.0274977967144665,0.0257419660935124,0.0248499140702401,0.0226139619807782,0.0214525297278032,0.0203748141868878,0.0186642002191976,0.0180231432449231,0.0160792714747927,0.0168093423900584,0.0169895821379081,0.0168845353970923,0.0166392241086201
"93",0.0480440678285416,0.0461574587044517,0.044307007752407,0.042238072290384,0.0395796516086925,0.0375102049548314,0.0357317804501415,0.0339534049023279,0.0322882423464831,0.0290971301257458,0.0272181490493429,0.0262546588888629,0.0238738665151731,0.0226302437021753,0.0214767711733365,0.0196584527320785,0.0189685920796141,0.0169096860781582,0.0176638153310953,0.0178394353663225,0.0177154478832107,0.017444587631667
"94",0.0484102343895334,0.0464253291835307,0.0444837315580333,0.0423300291264025,0.0395942511320173,0.0374563359343039,0.0356160866471654,0.0337824049088505,0.032067663872913,0.02884621013209,0.0269347458885133,0.0259344094301926,0.0235401069722153,0.0222736089009913,0.0211001740077978,0.0192788918732615,0.0185687863857972,0.0165234091252316,0.0172291683598928,0.0173690710503762,0.0172172312237398,0.0169233981138244
"95",0.0527773561747603,0.0506157633358153,0.0485011865814688,0.0461551400637709,0.0431741695501533,0.0408448686968849,0.0388399592456656,0.0368420241391878,0.0349736207279684,0.0314617147776773,0.029378313626851,0.0282885506060197,0.025678113797052,0.0242977259975156,0.0230187338174931,0.0210328350116179,0.0202590754161696,0.0180283553928073,0.0187992759477877,0.0189528162939437,0.0187880119110069,0.0184682370118863
"96",0.0558839858941021,0.0535687479600238,0.0513055125297784,0.0487997617372356,0.0456254943143536,0.0431426736586361,0.0410047604226154,0.0388763029404223,0.0368865495751775,0.0331662055307872,0.0309546731467264,0.0297917502080751,0.0270292753350346,0.0255636507139099,0.0242060896400354,0.0221068560380996,0.021283093392346,0.0189302871604726,0.0197300495378995,0.019881391051258,0.0196988014577354,0.0193539839799331
"97",0.0529442850906,0.0506133350493045,0.0483436274888808,0.0458579515450503,0.0427588756997767,0.0403225041907729,0.0382205087636404,0.0361383972710876,0.034195873972478,0.0306636047425105,0.0285414076300365,0.027394723961362,0.0247871764400347,0.0233796107390722,0.0220780536053233,0.0201087407236304,0.0193069818057332,0.0171261042644536,0.0178012829180665,0.0178892296651379,0.0176769128258964,0.0173204327873289
"98",0.0515369613710903,0.0491674989327811,0.0468668579148429,0.0443664516385301,0.0412838093324103,0.0388520933373707,0.036751649235881,0.0346786911874309,0.0327477118114028,0.0293051468229733,0.0272213414460828,0.026074410888512,0.0235444243117721,0.0221621421027733,0.0208856830970504,0.0189839340518165,0.0181898522224044,0.0161022590277276,0.0167029418397648,0.0167512317648132,0.0165186659004829,0.0161525364678311
"99",0.0526346766378894,0.0501766264676474,0.0477924585073146,0.0452083254915151,0.0420352544360547,0.0395292461342248,0.0373638081176757,0.0352295576568735,0.0332426504775217,0.0297254731910046,0.0275908188543292,0.02640825855838,0.0238277769479476,0.0224118329630335,0.0211049592272822,0.0191686815092442,0.018352929126466,0.0162342869075998,0.0168271113614938,0.016862949487056,0.0166162092510569,0.016235583633789
"100",0.0502135822740645,0.0477351517135985,0.0453402407698576,0.0427691356521018,0.0396564044130027,0.0371882539758064,0.0350530644579877,0.032958667917779,0.0310131375798607,0.027654540147658,0.0255970464404042,0.0244316406489352,0.0219828500033309,0.0206188979694927,0.0193624447755778,0.0175370087321456,0.0167438862974294,0.0147697008026543,0.0152663653523267,0.0152562298748605,0.0149910909678485,0.0146068575531402
