,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982
51,0.004191,0.004465,0.003956,0.003982,0.003731,0.004046,0.003803,0.003804,0.00423,0.003948,0.004199,0.003707,0.003578,0.003333,0.003565,0.003523,0.003219,0.003192,0.00314,0.002905,0.002851,0.002657
52,0.00541,0.005251,0.005101,0.005119,0.004812,0.004593,0.004768,0.004677,0.004827,0.004739,0.00486,0.004591,0.004267,0.004092,0.003833,0.003888,0.003637,0.003657,0.003283,0.003122,0.003261,0.002893
53,0.005176,0.005456,0.005501,0.005145,0.004686,0.00483,0.004697,0.004829,0.005241,0.004361,0.004767,0.004512,0.004625,0.00437,0.004086,0.0039,0.003831,0.003826,0.00366,0.003718,0.003215,0.003306
54,0.006049,0.006094,0.005944,0.005566,0.005742,0.005522,0.005513,0.005574,0.00558,0.005263,0.005693,0.00508,0.005471,0.004725,0.004662,0.004648,0.00417,0.004064,0.00414,0.003847,0.00372,0.003583
55,0.005689,0.006134,0.006019,0.005723,0.005817,0.005685,0.005472,0.005346,0.00552,0.005345,0.005779,0.004964,0.005141,0.005065,0.005501,0.004839,0.004537,0.00449,0.004129,0.004158,0.003941,0.003934
56,0.006978,0.00709,0.007156,0.006567,0.006428,0.006219,0.006445,0.006199,0.006643,0.00629,0.006011,0.005935,0.006002,0.005894,0.00563,0.005805,0.00532,0.004957,0.004778,0.004534,0.004147,0.004088
57,0.00728,0.007251,0.007265,0.00735,0.006876,0.006767,0.006705,0.006573,0.006614,0.006254,0.00672,0.00598,0.006375,0.006024,0.006087,0.006067,0.005723,0.005439,0.005154,0.004773,0.004652,0.004766
58,0.008714,0.009214,0.008644,0.007702,0.008232,0.008094,0.00782,0.007791,0.008019,0.007217,0.007339,0.007089,0.006879,0.007015,0.006442,0.006616,0.00652,0.005962,0.005803,0.005218,0.005122,0.004843
59,0.008473,0.008777,0.009083,0.008932,0.007805,0.008152,0.008209,0.007907,0.008663,0.007634,0.007945,0.007336,0.007678,0.007153,0.007482,0.007598,0.006891,0.006785,0.00659,0.006022,0.005869,0.005313
60,0.0030076510486172,0.00295600333766,0.0029052412365435,0.0028553496035392,0.0028063135543084,0.0027581184575778,0.0027107499308865,0.0026641938364017,0.0026184362768044,0.0025734635912422,0.0025292623513484,0.0024858193573267,0.0024431216341011,0.0024011564275287,0.0023599112006748,0.0023193736301504,0.0022795316025092,0.0022403732107046,0.0022018867506058,0.0021640607175711,0.002126883803078,0.002090344891409
61,0.0030920745396597,0.003035094649925,0.002979163203256,0.0029242609652651,0.0028703690523434,0.0028174689253398,0.0027655423833509,0.002714571557621,0.0026645389055488,0.0026154272048002,0.0025672195475245,0.0025198993346731,0.0024734502704187,0.0024278563566728,0.0023831018877001,0.0023391714448293,0.0022960498912564,0.0022537223669413,0.0022121742835943,0.0021713913197519,0.00213135941594,0.0020920647699239
62,0.0032754103799299,0.0032121126843987,0.0031500362945908,0.0030891577197332,0.0030294539180506,0.0029709022882901,0.0029134806614051,0.002857167292389,0.0028019408522617,0.002747780420202,0.0026946654758271,0.002642575891613,0.0025914919254562,0.0025413942133722,0.0024922637623305,0.0024440819432206,0.0023968304839509,0.0023504914626733,0.0023050473011358,0.0022604807581574,0.0022167749232255,0.0021739132102116
63,0.0034320085210125,0.0033634973826522,0.0032963516332717,0.0032305441506839,0.0031660483479301,0.0031028381628576,0.0030408880478949,0.0029801729600195,0.0029206683509183,0.0028623501573329,0.0028051947915897,0.0027491791323106,0.0026942805152995,0.0026404767246045,0.0025877459837492,0.0025360669471327,0.0024854186915937,0.0024357807081365,0.0023871328938157,0.0023394555437757,0.0022927293434448,0.0022469353608775
64,0.0035007456122604,0.0034248650934426,0.0033506265648323,0.0032779946135271,0.0032069345853001,0.0031374125685637,0.0030693953786638,0.0030028505424969,0.0029377462834441,0.0028740515066154,0.0028117357843999,0.0027507693423134,0.0026911230451399,0.0026327683833597,0.0025756774598597,0.0025198229769184,0.0024651782234629,0.0024117170625901,0.0023594139193479,0.0023082437687715,0.0022581821241687,0.0022092050256505
65,0.0036922516576682,0.0036095902221658,0.0035287761240996,0.0034497682235793,0.0033725262904787,0.0032970109846015,0.0032231838362673,0.0031510072273088,0.0030804443724712,0.003011459301209,0.0029440168398681,0.0028780825942485,0.0028136229325392,0.0027506049686161,0.0026889965456985,0.0026287662203549,0.0025698832468511,0.0025123175618342,0.002456039769346,0.0024010211261582,0.0023472335274226,0.002294649492631
66,0.0039811774966569,0.0038924071564295,0.0038056123997979,0.0037207494265926,0.0036377754003861,0.0035566484276112,0.003477327537118,0.0033997726601601,0.0033239446108026,0.0032498050667418,0.0031773165505307,0.0031064424112002,0.0030371468062702,0.0029693946841405,0.0029031517668567,0.0028383845332407,0.0027750602023807,0.0027131467174725,0.0026526127300046,0.0025934275842819,0.0025355613022785,0.0024789845688155
67,0.0042444393514499,0.0041466126430024,0.0040510360878803,0.0039576581379225,0.0038664284163657,0.0037772976916588,0.0036902178518431,0.0036051418794859,0.0035220238271583,0.0034408187934446,0.0033614828994724,0.0032839732659552,0.0032082479907339,0.0031342661268091,0.0030619876608537,0.0029913734921959,0.0029223854122623,0.002854986084473,0.0027891390245771,0.0027248085814226,0.0026619599181478,0.0026005589937898
68,0.0044025212689295,0.0042957476128635,0.0041915580823602,0.004089890397329,0.0039906837662001,0.0038938788509485,0.0037994177329097,0.0037072438793721,0.0036173021109304,0.0035295385695818,0.0034439006875519,0.003360337156832,0.0032787978994153,0.0031992340382153,0.0031215978686522,0.0030458428308938,0.0029719234827342,0.0028997954731004,0.0028294155161688,0.0027607413660819,0.0026937317922505,0.0026283465552269
69,0.0048700078994106,0.0047513001630201,0.0046354792364165,0.0045224752401277,0.0044122199706199,0.0043046468608556,0.0041996909417432,0.0040972888044604,0.0039973785636318,0.0038998998213453,0.0038047936319882,0.0037120024678855,0.0036214701857246,0.0035331419937492,0.003446964419706,0.0033628852795281,0.0032808536467393,0.0032008198225645,0.003122735306729,0.0030465527689351,0.0029722260209971,0.0028997099896244
70,0.0051317442443571,0.0050018791353354,0.0048752923911759,0.0047519016529949,0.004631626610858,0.0045143889538103,0.0044001123210743,0.0042887222543918,0.0041801461514842,0.0040743132206091,0.0039711544361868,0.0038706024954765,0.0037725917762777,0.0036770582956345,0.0035839396695214,0.0034931750734891,0.0034047052042471,0.0033184722421664,0.0032344198146763,0.003152492960541,0.0030726380949914,0.0029948029756958
71,0.0056634039682762,0.0055209127414875,0.0053819969186981,0.0052465672663117,0.0051145367538946,0.0049858205009689,0.0048603357250314,0.0047380016907741,0.0046187396604784,0.0045024728455609,0.0043891263592459,0.0042786271703413,0.0041709040580929,0.0040658875680972,0.0039635099692463,0.0038637052116861,0.0037664088857635,0.0036715581819425,0.0035790918516672,0.0034889501691517,0.0034010748940755,0.0033154092351661
72,0.0059694466942597,0.0058121771123743,0.0056590391575208,0.0055099248993296,0.0053647291950833,0.0052233496193732,0.0050856863954455,0.0049516423281988,0.0048211227387981,0.0046940354008721,0.0045702904782574,0.004449800464256,0.0043324801223747,0.0042182464285111,0.0041070185145559,0.0039987176133788,0.0038932670051676,0.0037905919650892,0.0036906197122431,0.0035932793598774,0.0034985018668387,0.0034062199902279
73,0.006631280164242,0.0064578293394937,0.0062889010611871,0.0061243781478536,0.0059641464160804,0.0058080946057817,0.0056561143072291,0.0055080998898064,0.0053639484324528,0.0052235596557587,0.00508683585568,0.0049536818388376,0.0048240048593663,0.0046977145572821,0.0045747228983336,0.0044549441153064,0.0043382946507473,0.0042246931010798,0.0041140601620759,0.0040063185756598,0.0039013930780073,0.003799210348918
74,0.0074231802014694,0.0072296171340261,0.0070410834833188,0.0068574494864712,0.0066785886813083,0.006504377824839,0.0063346968136241,0.0061694286059942,0.0060084591460806,0.0058516772896225,0.0056989747315161,0.0055502459350676,0.0054053880629188,0.0052643009096061,0.0051268868357236,0.0049930507036526,0.0048626998148269,0.0047357438485001,0.0046120948019828,0.004491666932318,0.0043743766993634,0.00426014271025
75,0.0083537360410029,0.008139093929779,0.0079299449055177,0.0077261495042192,0.0075275717461868,0.0073340790518533,0.0071455421594935,0.0069618350447888,0.006782834842208,0.0066084217681706,0.0064384790459614,0.0062728928323584,0.0061115521459438,0.0059543487970657,0.0058011773194139,0.0056519349031832,0.005506521329787,0.0053648389080935,0.0052267924121511,0.0050922890203741,0.0049612382561558,0.004833551929883
76,0.0092087920972958,0.0089699534956361,0.008737282208872,0.0085106203763051,0.0082898141065685,0.0080747133814838,0.0078651719620559,0.0076610472965698,0.0074622004307519,0.0072684959199572,0.0070798017433462,0.0068959892200149,0.0067169329270403,0.0065425106194057,0.0063726031517684,0.0062070944020368,0.0060458711967171,0.0058888232379989,0.0057358430325407,0.0055868258219253,0.0054416695147464,0.0053002746202971
77,0.0103842489713148,0.0101174566813658,0.0098574848631253,0.009604160876249,0.0093573163628216,0.009116787145582,0.0088824131283376,0.008654038198533,0.0084315101319389,0.0082146804994259,0.0080034045757858,0.007797541250569,0.0075969529408995,0.0074015055062332,0.007211068165026,0.0070255134132749,0.0068447169448992,0.0066685575739253,0.0064969171584437,0.0063296805263019,0.0061667354025009,0.0060079723382614
78,0.011824829504901,0.0115256633469977,0.0112340232743772,0.0109497220916657,0.0106725771527208,0.0104024102554352,0.0101390475387035,0.0098823193815167,0.0096320603041589,0.009388108871471,0.0091503075981531,0.0089185028560742,0.0086925447835551,0.0084722871965962,0.0082575875020159,0.00804830661247,0.0078443088633171,0.0076454619313028,0.0074516367550268,0.007262707457164,0.0070785512684067,0.0068990484530982
79,0.0136061458698542,0.0132698699674589,0.0129418509755486,0.0126218887987086,0.0123097880613698,0.0120053580028142,0.011708412374203,0.0114187693376002,0.0111362513669723,0.0108606851511382,0.0105919014986451,0.0103297352445458,0.0100740251590521,0.0098246138580381,0.0095813477153675,0.0093440767770184,0.00911265467698,0.0088869385548923,0.0086667889754046,0.0084520698492236,0.0082426483558249,0.0080383948678012
80,0.0158611527576101,0.0154856275238514,0.0151189253972227,0.0147608422469071,0.0144111785163207,0.0140697391276008,0.0137363333877542,0.0134107748964524,0.0130928814554628,0.0127824749797005,0.0124793814098872,0.0121834306268014,0.0118944563671035,0.0116122961407213,0.0113367911497763,0.0110677862090349,0.0108051296678671,0.010548673333692,0.0102982723968947,0.0100537853571924,0.0098150739514338,0.0095820030828093
81,0.0186058985139487,0.0181869515524688,0.017777353335774,0.017376899018456,0.0169853880755269,0.01660262421883,0.016228415314723,0.0158625733030315,0.0155049141172693,0.0151552576061203,0.0148134274561769,0.0144792511159283,0.0141525597209931,0.0138331880205857,0.013520974305211,0.0132157603355769,0.0129173912727143,0.0126257156092967,0.0123405851021467,0.0120618547059186,0.0117893825079476,0.0115230296642506
82,0.0214804748776545,0.0210098319914642,0.0205493939133431,0.0200989440200329,0.0196582700851349,0.0192271641986687,0.018805422687709,0.0183928460381038,0.0179892388172797,0.0175944095981344,0.0172081708840185,0.016830339034807,0.0164607341940587,0.0160991802172631,0.0157455046011716,0.0153995384142089,0.0150611162279626,0.0147300760497439,0.0144062592562155,0.0140895105280805,0.0137796777858242,0.0134766121265049
83,0.0253978609614496,0.024871412416286,0.0243557415341168,0.0238506331959817,0.0233558763496366,0.0228712639420753,0.0223965928527702,0.0219316638276417,0.0214762814137688,0.0210302538948478,0.0205933932274072,0.0201655149777875,0.0197464382598889,0.0193359856736945,0.0189339832445719,0.0185402603633555,0.0181546497272153,0.0177769872813091,0.0174071121612241,0.0170448666362044,0.0166900960531662,0.0163426487815
84,0.029537281739759,0.0289477849409413,0.0283698837665437,0.0278033568248311,0.0272479866859243,0.0267035598214964,0.0261698665449475,0.0256467009520759,0.0251338608622597,0.0246311477601646,0.0241383667379907,0.0236553264382706,0.0231818389972296,0.0227177199887198,0.0222627883687349,0.0218168664205155,0.0213797797002539,0.020951356983401,0.0205314302115858,0.0201198344401495,0.0197164077862999,0.0193209913778894
85,0.0355089102206724,0.034856282734524,0.0342154411454997,0.0335861802252349,0.0329682980411867,0.0323615959139649,0.0317658783748197,0.0311809531233012,0.0306066309851096,0.0300427258701504,0.0294890547308109,0.0289454375204714,0.028411697152265,0.027887659458098,0.0273731531479435,0.0268680097694189,0.0263720636676577,0.025885151945485,0.0254071144239074,0.0249377936029228,0.024477034622662,0.0240246852248645
86,0.041618772278788,0.0408975603434812,0.040188589820545,0.0394916617514382,0.0388065801076272,0.0381331517580468,0.0374711864365294,0.0368204967092189,0.0361808979419911,0.0355522082678927,0.03493424855462,0.0343268423720488,0.0337298159598319,0.0331429981950788,0.0325662205601305,0.0319993171104407,0.0314421244425787,0.0308944816623621,0.0303562303531338,0.0298272145441892,0.0293072806793685,0.0287962775858194
87,0.0496725193678141,0.0488831363482639,0.0481059885806507,0.0473408961874379,0.0465876816268997,0.0458461696727288,0.0451161873934763,0.0443975641318402,0.0436901314838156,0.0429937232777231,0.0423081755531293,0.0416333265396718,0.0409690166358038,0.0403150883874698,0.0396713864667241,0.0390377576503061,0.0384140507981808,0.0378001168320581,0.037195808713899,0.0366009814244211,0.0360154919416107,0.0354391992192529
88,0.0584596054614477,0.0575981742281464,0.0567490655903476,0.0559121141414244,0.0550871563762441,0.0542740306788815,0.0534725773100924,0.0526826383945615,0.051904057907939,0.0511366816636755,0.0503803572996709,0.0496349342647469,0.0489002638049562,0.0481761989497378,0.047462594497932,0.046759307003663,0.0460661947621009,0.0453831177951131,0.0447099378368138,0.044046518319021,0.0433927243566316,0.0427484227329206
89,0.0693732401574327,0.0684524550103226,0.0675434637941896,0.0666461267338919,0.0657603054121505,0.0648858627644995,0.0640226630740011,0.0631705719657311,0.06232945640105,0.061499184671661,0.0606796263934704,0.059870652500254,0.0590721352371395,0.0582839481539139,0.0575059660981609,0.0567380652082395,0.0559801229061071,0.0552320178899991,0.0544936301269673,0.0537648408452878,0.0530455325267428,0.0523355888987834
90,0.0809221107816682,0.0799230315731923,0.0789357798223697,0.0779602279779483,0.076996249557052,0.0760437191440907,0.0751025123894287,0.0741725060078196,0.0732535777766145,0.0723456065337498,0.0714484721755244,0.0705620556541686,0.0696862389752168,0.0688209051946847,0.0679659384160629,0.0671212237871299,0.0662866474965916,0.065462096770553,0.0646474598688293,0.0638426260811009,0.0630474857229181,0.0622619301315619
91,0.0956630547175303,0.0946298608658295,0.0936072773518103,0.0925952070130488,0.0915935533220942,0.0906022203880957,0.0896211129582637,0.0886501364191676,0.0876891967978731,0.0867382007629264,0.0857970556251839,0.0848656693384956,0.0839439505002424,0.0830318083517327,0.0821291527784615,0.0812358943102339,0.080351944121159,0.0794772140295152,0.0786116164974907,0.0777550646308037,0.0769074721782039,0.0760687535308586
92,0.107987764819447,0.106889452386003,0.105801685908619,0.104724376785404,0.103657436901121,0.102600778630084,0.101554314838905,0.100517958889083,0.0994916246394532,0.098475226448485,0.0974686791764389,0.0964718981873859,0.0954847993510858,0.0945072990447355,0.0935393141545858,0.092580762077425,0.0916315607219418,0.0906916285099628,0.0897608843775687,0.0888392477760937,0.0879266386730089,0.0870229775526925
93,0.125523806611788,0.124401538088519,0.12328864346264,0.122185056202823,0.121090710038962,0.120005538965243,0.118929477243106,0.117862459404121,0.116804420252766,0.115755294869108,0.11471501861139,0.113683527118539,0.112660756312574,0.11164664240092,0.110641121878657,0.109644131530662,0.108655608433673,0.107675489958278,0.106703713770817,0.105740217835195,0.104784940414634,0.103837820073336
94,0.140078340949914,0.138901759189319,0.137734328226797,0.136575989154275,0.135426683235969,0.134286351911726,0.133154936800281,0.132032379702433,0.13091862260414,0.129813607679529,0.12871727729384,0.127629574006271,0.12655044057277,0.125479819948729,0.124417655291617,0.123363889963534,0.122318467533689,0.121281331780811,0.12025242669548,0.119231696482402,0.118219085562599,0.117214538575539
95,0.163919728381295,0.162797800578588,0.16168287547507,0.160574918600746,0.159473895527834,0.158379771872723,0.157292513297893,0.156212085513804,0.155138454280759,0.154071585410729,0.153011444769152,0.151957998276701,0.150911211911016,0.149871051708413,0.14883748376556,0.147810474241122,0.14678998935738,0.145775995401815,0.144768458728671,0.14376734576048,0.142772622989568,0.141784256979525
